1054	83	0.0962635	-22.7529	130.51	260.79
1060	94	13.8335	52.3247	133.644	298.6
1060	102	0.0185796	67.4451	130.457	300.417
1084	8	0.697492	-93.8276	132.094	42.5604
1087	54	0.00433797	58.1495	139.589	166.914
1093	39	0.0620662	82.8498	130.813	123.483
1095	1	0.0550752	-71.8291	130.075	18.4846
1109	52	0.0707602	8.23345	130.726	150.902
1135	84	0.0228529	20.179	131.219	263.037
1135	30	0.0208039	52.8778	130.008	98.874
1158	25	0.07351	-63.1522	130.988	98.6279
1166	65	0.3691	-53.7116	137.086	215.857
1172	44	8.07866	10.9813	136.39	131.333
1172	45	0.211336	35.5912	135.335	136.808
1177	44	0.103228	6.12017	130.117	126.799
1205	55	0.211341	93.5041	131.411	162.349
1219	60	0.120113	14.6969	130.177	196.699
1219	12	0.851863	15.5824	134.292	41.2913
1239	84	0.116967	21.6404	130.348	267.696
1239	32	0.839965	-80.8282	137.659	123.265
1241	35	0.583644	-21.8712	138.675	117.104
1242	11	0.265525	-19.2757	130.709	45.6621
1288	46	0.0434922	57.8927	130.313	129.237
1289	4	0.141751	11.7304	133.639	10.1211
1289	93	25.5743	43.7015	130.902	298.48
1305	33	0.00120656	-50.1383	135.049	119.821
1312	35	0.0333833	-0.766725	130.171	108.807
1315	13	0.0429365	37.9252	130.127	38.883
1351	86	1.88503	58.7463	134.236	259.289
1351	84	0.488587	21.4711	134	271.418
1351	32	0.147215	-95.644	135.805	104.448
1352	41	0.0543597	-61.5154	130.059	148.757
1361	31	0.065563	89.6511	130.308	85.7591
1379	56	0.0065776	-87.1245	131.072	179.657
1393	52	0.0352326	1.187	130.008	157.35
1406	60	0.0291988	14.3312	130.007	175.821
1413	9	0.0514067	-55.2166	130.228	36.3722
1418	25	2.05957	-62.9005	132.289	75.9769
1418	51	0.0187564	-16.5439	135.383	171.149
1432	35	0.070679	-21.118	130.096	100.621
1437	99	46.6946	-3.25231	135.084	319.402
1437	107	15.3349	-2.37051	139.48	327.706
1440	6	0.0558397	61.75	130.182	9.37444
1445	1	0.0764162	-59.5073	130.029	15.5031
1452	125	208.826	38.2857	131.618	394.814
1469	76	0.895639	10.3427	133.19	227.697
1469	75	0.260258	-0.0474878	136.61	229.166
1471	37	0.0318821	26.266	130.226	123.748
1480	29	2.88967	31.2956	131.944	81.2539
1480	72	0.437269	-91.6628	135.436	244.766
1490	17	0.0418672	-60.2422	130.472	69.4263
1497	110	2.21294	67.582	134.219	338.166
1497	85	0.0238612	48.9213	131.863	259.749
1507	98	0.14947	-32.503	131.455	312.461
1513	101	0.10372	28.8198	131.112	324.543
1515	1	0.145399	-69.6234	139.214	24.609
1524	5	0.0873343	27.0482	130.503	15.8805
1529	36	0.0811078	15.8326	130	110.691
1529	9	0.281554	-65.063	139.258	44.2202
1529	32	0.0170515	-97.2243	134.901	108.207
1544	14	0.0317038	55.1792	130.115	44.6938
1547	11	0.0584804	-2.32306	130.088	39.3444
1550	51	3.0149	-16.3518	137.573	155.146
1550	43	0.168084	-21.0503	133.63	148.585
1550	35	0.0890369	-18.5082	130.165	123.334
1556	53	8.2334	29.9125	136.694	152.416
1556	45	0.348469	37.7442	133.558	146.327
1560	13	0.0330016	38.8565	130.08	44.4703
1577	8	0.0241813	-97.2241	130.017	36.1094
1588	74	0.00409158	-40.7397	135.278	227.621
1591	59	0.0687569	-22.3515	130.153	179.298
1614	21	0.0259844	26.7579	130.036	69.1597
1618	76	12.9687	21.4907	130.327	237.108
1625	2	0.0257412	-31.181	130.045	20.6333
1638	97	0.172804	-74.2188	138.655	311.874
1638	96	0.245502	-77.1379	136.305	318.43
1656	38	25.7063	51.086	135.179	112.546
1668	6	0.0421309	61.5673	130.047	21.4882
1681	22	0.118182	71.4433	139.367	64.8068
1681	23	0.183427	78.5526	137.111	56.917
1685	8	0.0730329	-90.4298	130.656	49.7823
1685	65	0.591327	-62.5426	135.046	218.97
1692	91	0.64625	-0.463442	136.273	288.66
1692	8	0.141638	-90.4229	135.436	31.8817
1721	38	0.122601	53.0053	131.496	104.047
1726	25	0.0221428	-63.1026	130.018	87.0495
1735	13	0.0262806	26.4674	130.083	44.2059
1746	5	0.0458363	44.9451	130.042	24.8884
1747	107	0.34665	-24.7445	138.943	344.732
1758	36	0.165341	5.97919	131.462	105.04
1783	77	48.4205	41.8022	133.548	234.278
1786	77	25.684	48.7809	133.316	250
1786	85	19.2977	50	135.627	262.066
1786	86	22.3467	50.7688	138.122	274.144
1786	94	12.5984	51.3339	140	282.516
1786	5	50.9	48.5687	136.169	16.2034
1786	13	7.08675	49.9565	140	28.0113
1786	27	4.52581	-23.9967	130.016	80.2081
1790	23	0.0492813	92.2131	130.112	61.471
1799	20	0.0280122	4.56405	130.088	56.0369
1803	110	0.117194	69.9464	130.189	330.567
1810	51	0.473081	-3.33145	137.969	161.847
1814	69	10.1679	47.1157	132.146	225
1814	77	47.0784	48.991	136.543	232.274
1814	78	9.99605	50.3552	139.754	237.462
1814	111	0.0825096	86.3947	138.802	331.819
1816	50	111.745	-30.8748	133.314	168.746
1816	58	157.571	-31.7855	137.893	190.392
1816	66	7.99352	-32.2379	140	201.068
1816	17	11.3219	-62.7572	130.126	52.5506
1827	18	0.74206	-33.7454	134.665	52.409
1832	42	0.348701	-27.8175	131.095	140.49
1832	59	0.0362153	-1.80877	135.175	198.972
1837	21	0.101318	34.479	135.917	62.966
1837	13	4.84118	36.4874	135.711	47.5542
1843	51	0.262999	-13.0025	130.701	152.864
1843	7	1.2701e-05	81.2305	130.186	21.1703
1862	55	0.0249249	95.655	130.109	169.004
1873	66	0.047349	-34.0406	131.653	223.184
1881	38	0.110789	72.1526	131.679	100.136
1892	4	0.0397763	24.538	130.34	11.9844
1905	115	53.8522	-2.53033	132.072	367.506
1909	88	1.05399	-90.7545	130.919	285.82
1909	52	0.200889	15.9801	138.383	161.29
1909	51	0.226044	-3.80145	133.504	168.48
1909	45	0.981091	25.8578	131.798	133.624
1911	46	0.0317674	67.721	130.001	142.578
1921	13	0.0590999	44.5461	130.154	48.4345
1929	34	0.0207675	-45.3931	134.13	115.254
1947	13	0.0538934	30.9216	130.212	33.4107
1963	28	0.216841	4.83558	133.53	78.864
1970	36	0.129332	17.0408	131.245	100.878
1982	35	0.528866	-15.0883	132.389	118.534
1982	51	0.489118	-23.5193	138.256	161.203
1982	50	0.21844	-29.8495	130.262	155.734
1984	55	0.198784	83.5767	136.331	166.641
2002	17	0.0313587	-56.5277	130.007	61.5799
2028	46	0.0512536	72.0869	130.341	129.073
2047	40	0.0483617	-90.3729	130.172	125.138
2071	110	0.019131	52.8721	133.895	343.708
2083	24	0.0344096	-85.6811	130.078	93.4164
2083	53	0.199426	38.3557	135.626	153.197
2090	20	0.486327	2.83749	131.037	56.8652
2126	123	14.0087	-22.5002	131.589	398.991
2127	38	0.120475	56.6094	130.439	111.149
2149	36	0.0273515	24.3813	130.02	108.658
2167	11	0.112895	-3.54855	130.516	48.2526
2176	108	37.8433	19.0674	133.618	345.253
2176	116	83.5214	19.5467	137.946	362.472
2201	9	0.044039	-72.3858	130.116	34.6535
2202	31	0.407657	80.013	136.014	95.8765
2214	33	0.0600212	-69.6283	130.678	124.303
2223	27	0.516075	-19.6704	136.166	88.9711
2239	106	14.056	-25.7969	131.463	349.021
2239	114	47.3915	-26.5548	134.928	357.253
2239	105	0.111465	-60.2103	132.407	343.044
2271	10	0.0741853	-25.5717	131.258	43.7109
2271	78	0.351014	68.3115	131.492	227.591
2273	20	0.0319403	15.4011	130.181	52.4554
2277	38	0.043583	62.7373	130.113	103.496
2281	52	0.00281523	17.8168	139.18	154.112
2289	59	0.000999421	-24.5795	130.169	182.007
2289	58	0.137531	-25.6076	131.668	184.501
2293	24	0.0570655	-81.7621	130.629	88.9318
2296	11	0.00861363	-15.9764	130.044	44.4476
2298	5	0.175887	32.3793	130.476	10.3703
2298	55	0.000333292	98.0861	138.093	165.727
2306	62	52.8955	58.1445	133.412	180.499
2308	28	0.0723581	15.8736	130.955	84.72
2309	59	0.0487619	-20.0077	130.002	198.577
2317	30	0.0399897	60.6894	130.075	98.441
2323	27	0.426013	-1.11607	132.421	78.3188
2325	26	0.510999	-36.3305	133.524	86.5387
2327	27	0.0466464	-6.08518	130.397	75.4203
2345	57	6.18757	-50.0641	137.932	188.379
2345	50	0.136731	-41.8445	138.718	167.592
2345	25	1.95533	-54.5812	135.461	95.1842
2353	40	0.630992	-82.3249	138.486	126.753
2358	38	0.181678	60.9274	131.015	118.407
2366	77	30.4831	46.2558	134.405	246.878
2366	85	29.342	48.0846	138.819	255.412
2389	64	0.0695338	-81.5552	130.353	220.119
2391	35	0.153397	-16.7678	134.982	116.598
2393	15	4.45045	83.2278	134.745	39.1095
2396	38	0.0330594	64.7517	130.007	101.542
2399	28	3.49087	20.6098	135.139	79.4954
2399	20	0.220466	12.1804	130.321	63.9585
2404	108	33.6812	20.1028	131.251	337.913
2407	87	0.163427	81.2565	132.996	255.439
2423	51	0.050072	-10.6822	130.017	173.93
2451	48	0.103888	-90.578	130.353	153.256
2453	62	0.130415	62.2285	133.295	179.116
2459	38	0.0200903	58.1553	135.458	105.456
2464	12	0.0245217	4.21509	130.006	46.4092
2476	53	0.0554112	29.0097	130.196	170.792
2487	24	0.054363	-78.7692	130.253	99.8065
2489	74	0.526889	-37.6155	135.528	234.563
2489	18	0.0349316	-47.4754	130.13	54.5437
2491	33	0.267809	-66.9567	136.853	113.971
2491	43	0.130419	-9.75	130.671	131.166
2495	111	31.3212	85.7166	130.725	348.486
2495	97	47.4879	-54.0361	131.189	310.708
2496	30	0.0433868	53.1818	130.347	86.6967
2499	40	21.8093	-81.653	130.909	128.666
2505	47	0.231398	97.6802	134.654	129.486
2517	56	0.00120352	-75.3714	138.166	189.089
2519	97	0.405005	-74.2486	134.496	308.718
2543	38	0.0331548	74.1269	130.197	107.873
2546	82	2.57493	-41.3358	137.257	271.822
2546	83	0.135146	-23.2747	138.358	267.414
2546	90	0.447288	-46.2835	139.491	276.017
2546	25	0.0232572	-73.615	130.072	77.0337
2560	19	0.0834216	-23.6828	130.662	74.8021
2587	101	0.0280628	35.0854	138.407	310.649
2589	69	0.302114	40.1991	134.479	207.398
2591	91	36.0847	-18.9582	131.285	279.765
2605	80	0.0225431	-75.7915	131.346	254.081
2611	110	2.41156	74.4222	130.579	350
2611	118	7.9283	75	132.253	353.299
2611	119	68.3072	78.7292	137.311	366.802
2611	127	12.7237	81.7458	139.875	376.57
2623	45	0.170494	25.3651	134.038	130.625
2623	44	0.155498	23.8893	130.483	129.862
2634	12	0.0164806	19.1392	130.003	47.2838
2648	56	23.7469	-83.107	131.109	198.791
2648	64	37.9092	-84.305	132.639	201.495
2687	14	0.115574	54.8803	130.377	25.3766
2710	17	0.0293481	-55.8409	130.082	55.0882
2722	54	0.063342	63.6011	130.16	160.551
2722	43	0.100134	-6.44527	132.012	145.111
2748	16	0.124278	-89.8492	137.486	54.5215
2750	62	40.2069	65.725	132.224	188.071
2766	15	0.0725679	82.9902	130.107	28.714
2769	35	0.0273013	-8.72189	130.049	102.687
2788	48	0.0931855	-98.3243	130.753	165.258
2794	69	0.144133	25.8709	134.34	217.105
2794	43	0.140145	-20.3508	130.915	134.515
2796	57	0.0095237	-57.1607	132.928	182.093
2804	0	0.0395837	-90.3085	130.392	4.89164
2807	68	10.2196	0.74731	130.2	203.812
2812	24	0.26179	-81.914	137.986	76.265
2812	17	1.69675	-63.1143	132.819	56.8294
2812	51	0.102506	-22.6726	131.179	153.483
2819	10	1.84383e-05	-45.5658	133.886	35.2498
2868	74	0.0913533	-35.4911	131.593	244.038
2872	27	0.0315847	-18.7351	130.079	82.0538
2882	52	0.101019	2.09003	130.711	167.341
2896	32	0.00359166	-88.6515	138.848	121.061
2903	9	0.271841	-71.3871	130.977	33.9568
2914	36	0.137918	14.632	130.943	119.28
2914	68	1.3004	21.8628	135.725	202.749
2914	61	0.0263472	31.6748	130.444	196.027
2917	12	0.0236815	22.7665	130.074	36.9
2919	46	0.0328721	59.0424	130.081	146.34
2925	13	0.0519905	26.6849	130.37	38.559
2934	6	0.00320302	65.6044	130	15.8978
2937	68	20.5501	7.8529	130.726	211.766
2937	0	0.015423	-78.8967	130.147	15.4016
2943	37	0.118342	36.2474	131.277	118.207
2977	38	0.0417493	51.7198	130.216	101.405
2977	37	0.0772777	37.1429	130.332	100.68
2978	70	0.506471	57.7378	133.66	207.136
2987	3	0.0449228	-9.23006	130.221	24.2467
3009	3	0.41392	-23.53	137.628	4.47411
3009	2	0.355984	-26.7146	139.717	4.52114
3032	18	0.158016	-34.3672	130.935	66.6104
3037	42	0.027958	-48.764	137.954	126.109
3047	28	0.100782	0.845793	131.795	98.6094
3065	106	0.0745837	-43.4355	130.738	342.31
3069	41	1.44639	-61.4225	137.923	141.332
3069	61	0.456116	30.159	131.65	175.923
3072	19	0.0872659	-21.2755	130.51	57.5165
3081	67	0.0432051	-15.478	130.199	202.968
3106	42	50.963	-38.2786	133.912	146.297
3107	115	41.1993	-4.89638	135.225	368.958
3107	123	17.2468	-4.59632	139.669	382.415
3107	69	0.614292	49.1557	137.429	216.818
3118	27	0.0379445	-5.17803	130.4	86.8332
3124	88	0.12602	-77.3751	134.377	292.31
3163	8	0.189899	-81.4312	130.849	44.7442
3167	58	1.26128	-40.4888	133.605	186.857
3183	46	0.0481599	64.1859	130.014	133.037
3185	6	0.188196	72.0458	134.89	13.7443
3185	1	0.296774	-65.8855	132.814	20.0756
3188	1	0.441338	-72.1988	139.125	20.1327
3206	28	0.213293	14.5114	131.622	75.7712
3206	14	0.0200847	53.2908	130.01	48.3877
3210	13	0.0318003	25.3643	130.074	28.3853
3212	19	0.0232212	-19.1905	130.034	70.701
3214	30	0.031363	55.998	130.136	98.4532
3217	53	1.12261	46.0298	132.459	166.405
3225	49	0.204434	-71.2988	132.438	150.513
3225	48	0.172677	-78.805	131.64	153.304
3225	42	0.0589735	-35.4692	130.53	129.53
3233	59	0.315575	-19.3582	139.403	193.136
3234	37	3.01198	25.9782	136.076	121.258
3243	46	0.0724762	60.0205	131.297	127.214
3263	83	98.0803	-11.4672	136.75	265.741
3265	11	0.0354104	-24.1395	136.351	44.0011
3272	5	0.0765615	37.6434	132.583	11.8585
3274	6	0.0914646	74.6565	130.994	16.0641
3275	20	0.0900061	22.8372	130.195	74.9719
3278	46	0.286832	69.5668	130.873	149.647
3281	70	0.0415628	67.465	130.032	211.324
3311	13	0.0252221	29.1243	130.015	42.8232
3326	16	0.0458349	-76.9669	131.608	72.8937
3337	31	0.212011	88.4616	136.656	83.1086
3338	85	3.80596	42.9768	134.47	256.258
3338	77	0.0518818	35.6888	131.099	249.61
3343	28	0.031258	3.99959	130.06	86.939
3344	29	0.0946454	38.9864	130.139	88.0988
3346	39	0.155875	96.1299	134.107	102.394
3353	62	0.06092	57.3083	130.307	183.316
3354	96	35.1689	-89.1709	131.345	317.351
3354	66	0.537632	-42.8995	135.412	221.62
3363	17	0.0350438	-66.2396	130.163	66.3848
3364	35	0.118223	-8.16782	133.546	106.408
3364	33	0.0839882	-71.8674	130.557	111.717
3367	36	0.0319982	22.434	130.14	104.538
3367	113	50.185	-63.1103	131.997	371.722
3367	121	33.4975	-64.5321	134.245	376.247
3368	13	0.15648	29.6797	138.447	29.1113
3368	54	0.00386847	65.4002	131.052	163.467
3374	56	0.00414259	-92.7396	134.8	189.77
3382	42	0.217006	-30.5197	130.406	136.961
3388	113	1.14533	-64.7489	134.356	367.124
3388	121	3.19128	-70.009	137.449	381.088
3389	11	0.0631159	-6.46786	130.157	30.3515
3389	31	0.0485023	86.3254	130.036	88.5667
3395	15	0.0564358	86.9944	130.099	44.94
3405	75	63.5562	-18.5093	134.33	241.919
3409	40	0.0579358	-89.6615	130.469	141.716
3411	40	0.0735815	-88.9949	130.619	143.122
3415	64	4.15432	-92.7635	133.986	224.621
3436	57	0.518772	-65.359	134.067	181.771
3436	19	0.33478	-16.1837	132.114	56.6331
3437	45	0.126404	37.2245	132.904	129.351
3437	60	0.103479	10.2452	134.629	192.19
3437	105	0.179232	-53.3532	135.671	342.3
3444	88	1.12796	-83.2757	132.395	288.984
3469	3	0.0692147	-16.6431	131.199	19.5402
3473	53	0.00239111	26.7573	131.066	171.98
3475	117	0.701742	26.0733	139.229	370.949
3485	45	0.179352	41.726	133.243	141.68
3497	25	27.8269	-57.1709	133.829	98.5649
3497	33	36.9465	-59.0718	138.224	101.798
3513	92	1.01113	18.2953	137.855	284.064
3513	35	0.0663757	-24.0299	130.449	122.59
3516	6	0.0449141	54.6055	130.057	4.05761
3525	35	0.0608761	-17.4934	136.822	124.577
3527	19	0.132453	-11.0467	132.612	60.1746
3529	57	0.023149	-71.5027	130.012	193.176
3581	26	0.0613489	-31.874	130.359	75.9937
3589	78	0.861478	51.1566	133.816	240.449
3589	69	0.168702	47.3576	139.901	219.222
3589	77	0.658265	48.219	130.668	244.732
3589	55	0.117589	81.6651	132.132	169.461
3597	91	6.33152	-17.5774	133.779	276.597
3597	90	0.353593	-32.2263	133.905	284.758
3597	102	0.0384875	67.0676	134.432	307.211
3631	65	1.28002	-65.3136	136.738	216.426
3638	69	9.53306	37.5564	139.462	211.746
3643	17	0.0473222	-50.0934	130.002	52.3652
3646	99	0.0100169	-14.3113	131.314	317.971
3647	13	0.0826866	43.4122	130.427	31.5807
3648	72	5.80529	-93.8456	134.238	227.94
3648	64	0.0344777	-93.1461	131.509	224.128
3648	19	0.000214003	-15.2565	134.768	53.4586
3648	52	1.33254	10.6576	137.625	171.001
3650	21	1.00807	25.7209	138.155	67.3441
3653	87	0.0823252	96.3513	130.789	272.288
3663	1	0.0527956	-64.8418	130.286	14.3685
3666	26	0.194162	-41.2089	135.528	80.8585
3705	6	0.047738	53.4138	130.068	0.352801
3709	89	27.3306	-74.3126	135.432	292.655
3709	88	9.21217	-75.8336	138.57	299.31
3709	96	3.72497	-76.4273	140	301.463
3716	11	12.7778	-23.5656	132.172	50
3716	19	57.9569	-24.4761	137.054	65.7827
3718	88	0.182841	-75.4657	137.504	292.914
3733	7	0.203813	98.4247	131.359	21.9051
3734	38	0.144192	54.0595	130.011	109.784
3734	46	0.0949367	73.0866	131.278	134.514
3735	70	15.8236	53.0332	132.78	224.081
3735	78	75.4617	56.2967	137.943	234.158
3736	94	0.853219	55.9047	138.362	286.596
3762	53	0.884501	39.4622	132.487	156.662
3765	25	0.210229	-65.2546	137.416	90.4882
3767	72	0.124242	-92.2316	131.477	229.088
3771	42	0.0213983	-44.8971	138.133	135.56
3771	30	0.0455369	59.1788	130.199	76.0725
3774	87	26.7675	93.499	133.431	251.989
3774	79	1.88374	96.5726	139.224	249.323
3779	6	0.107474	59.7806	131.73	2.74218
3796	22	0.0345919	55.9721	131.234	57.1416
3800	14	0.293786	62.0787	132.225	48.8041
3800	12	0.0282237	14.4974	130.021	37.4149
3801	48	0.0392947	-78.6917	130.149	169.98
3827	56	0.183567	-80.7555	131.586	193.649
3836	34	0.0347815	-27.254	130.548	111.809
3836	75	77.0953	-13.7134	136.375	242.514
3847	24	0.245713	-82.7473	138.196	92.1706
3869	47	0.0408099	85.8164	130.25	132.938
3871	53	0.0136561	31.9293	134.076	174.19
3874	58	0.0671439	-31.603	134.299	183.189
3893	33	0.0502982	-55.99	130.597	120.16
3919	12	0.0356283	21.6273	130.157	30.0948
3926	4	0.0665052	15.8845	130.376	7.30618
3949	21	0.0248346	36.3683	130.074	58.9905
3964	84	0.00127187	0.709836	130.796	273.108
3981	51	0.000430486	-0.390384	139.118	172.996
3985	29	0.11282	30.9182	130.9	86.2069
3993	11	0.362505	-9.93525	130.178	48.0791
3993	19	0.0240235	-8.1244	130.906	54.0348
4002	20	0.0350913	19.1031	130.067	50.1061
4010	13	0.0708529	29.6268	130.235	27.27
4028	15	0.0647452	79.6045	134.26	31.3429
4041	19	0.126804	-8.35086	130.052	61.6953
4041	3	0.205722	-9.07303	131.383	3.82378
4045	41	0.0627976	-66.9513	130.194	136.439
4050	80	0.0457053	-91.1829	137.098	259.413
4072	60	27.7406	12.3731	132.351	197.759
4072	68	29.1661	12.7075	133.913	201.971
4077	6	0.0263139	51.7555	132.909	22.2613
4078	42	0.0944178	-49.9487	132.797	127.937
4078	41	0.0944784	-50.0056	133.007	127.695
4078	43	0.595038	-15.4023	132.307	141.844
4081	12	0.23988	4.15518	132.215	26.4273
4085	37	0.116945	49.5867	130.753	116.859
4085	71	0.300049	90.5297	134.383	204.257
4107	38	1.14272	68.3106	136.439	111.125
4107	29	0.048996	47.6852	130.178	95.6872
4112	14	0.100293	61.5108	130.032	34.2501
4112	96	0.026908	-90.1446	139.654	316.254
4128	52	0.184681	12.9308	131.968	158.278
4139	95	25.0892	78.7809	130.663	289.496
4165	27	0.392777	-13.6646	130.463	88.396
4188	89	2.37084	-75	130.464	289.856
4188	88	19.9775	-77.4273	133.793	298.536
4188	96	32.6061	-80.2539	138.304	309.297
4197	10	0.0599603	-40.9089	130.404	49.5366
4198	25	0.0270081	-68.3676	130.025	78.2557
4213	46	0.232852	59.0021	131.096	135.343
4216	83	0.0164174	-0.551698	130.527	263.683
4216	66	0.000624091	-27.3444	135.611	219.36
4217	6	0.0774511	58.0893	130.022	5.8415
4220	63	0.198093	84.9413	130.662	183.238
4224	58	0.473715	-31.9172	133.775	178.939
4224	59	0.233757	-24.3404	130.982	183.206
4229	20	0.077892	13.244	136.45	53.44
4241	89	4.50519	-73.4853	132.871	282.095
4246	4	0.229902	0.789274	131.011	11.4553
4247	2	0.0320145	-45.7217	130.199	3.54568
4276	27	0.0430601	-0.895671	135.687	80.1052
4303	53	0.0689032	25.0917	130.191	156.446
4318	55	0.0862957	97.0927	130.326	163.234
4320	7	0.29937	75.1694	139.796	6.36291
4352	93	22.9837	44.187	131.262	298.437
4352	101	24.5603	44.6234	132.529	301.444
4352	69	0.0894613	47.0727	132.062	212.598
4373	48	0.132294	-90.9804	134.324	166.01
4375	1	0.0735059	-62.6744	130.457	13.8588
4380	81	34.6811	-63.3178	130.821	261.427
4385	32	0.0911997	-75.8988	131.628	115.185
4395	49	9.38647	-60.9507	133.093	175
4395	57	22.8735	-63.9825	138.499	181.356
4414	21	0.0601902	36.5266	130.284	62.0596
4428	9	53.4262	-61.4385	136.502	32.7346
